times B04GusCalc B06GusCalc C01GusCalc C02GusCalc C03GusCalc C04GusCalc C05GusCalc C06GusCalc C07GusCalc C08GusCalc C09GusCalc C10GusCalc C11GusCalc C12GusCalc E01GusCalc E02GusCalc E03GusCalc E04GusCalc E05GusCalc E06GusCalc E07GusCalc E08GusCalc E09GusCalc E10GusCalc E11GusCalc E12GusCalc G01GusCalc G02GusCalc G03GusCalc G04GusCalc G05GusCalc G06GusCalc G07GusCalc G08GusCalc G09GusCalc G10GusCalc G11GusCalc G12GusCalc
25129 1.260909508497928 3.9928801102434535 542.2524467810453 616.7639965954227 596.6793124985542 589.2710911656526 594.7289848415248 618.4761139182359 637.107034629531 608.4559075049598 574.1341295360587 637.107034629531 560.6725046179107 426.92521224178216 520.2796954794779 609.0407679489285 661.3379001817419 624.195563163617 598.1609567651348 580.3812255661708 617.2060673843141 621.4439380971106 587.7939825447863 594.1393508987024 597.2508038585208 426.50188530847345 544.8374419435512 628.0132873084924 662.2996221278194 649.1996620273663 597.2940703612634 612.942122186495 616.9990052973696 647.6932755487207 611.0233468474764 633.0854287630987 651.4699127239318 436.45006824122686
25180 1.0433057398919074 4.413183279742769 525.1048511114218 601.6207206355211 598.1609567651348 619.7370234267339 599.1421681212678 569.8535951289593 605.9066126100937 554.4449979620489 578.9676159853008 596.8909759652084 602.8220565095435 432.85178930810326 551.1575562700965 720.4978055249137 675.835313854327 598.5117133670188 634.2374827744602 660.6016794281616 633.8354536558089 630.664905833716 657.7744602664216 694.3408360128616 634.4476343592097 419.88286632981163 574.362823907698 646.1931138075903 664.232403126247 658.4340601309647 637.5319179118593 649.6120508877394 607.8974762312337 629.6988132966295 578.4762543662819 627.43953585908 608.3208031645422 436.84118551656644
25230 1.669289183827053 5.043638033991738 542.2524467810454 608.6112610603891 595.6209951652828 585.9205035232951 587.1635277905376 592.7754630677961 645.1502463623955 619.0976260518573 573.1921734966133 634.9903999629877 608.0385852090031 429.54983922829575 539.96595422735 609.0407679489285 600.0659279650234 587.577783432418 592.4173174092787 605.3575146313817 658.5663358031594 610.3338578367658 585.0858589313812 603.6567011014571 631.6037844965184 419.82622973250346 538.4516266313599 641.2095706449783 650.0792037072064 621.6832098420243 621.9259746051118 647.9064728086117 646.631890628976 616.7873418307155 630.9687940965555 651.9234772953341 641.7636308959267 446.3982511739804
25280 1.2609095084979338 4.17322295956763 552.9901189945314 657.4345091734442 662.9299775613591 619.7236094957925 586.9533762057877 559.4205377300402 583.3807992650436 655.6133269480745 564.7181290337504 560.4848597006638 576.2356453835554 428.28892971979786 539.3169566862115 666.5946910132137 622.5022554303823 655.4627928341753 614.0357167642092 590.752735432233 584.800083880889 611.7074186310115 634.7472121502359 639.2811208084519 585.6728122325289 426.92521224178205 553.990710968203 625.8499621713638 619.1341798296054 603.6719318421856 637.964582939285 597.3787222144555 587.7894468990722 609.9573605480218 599.084300293583 604.5108607647644 612.3424090309745 443.45030057318604
25330 0.840606338998623 3.9928801102434535 520.7771023540732 618.9273217325516 576.3596196997386 580.8589802480479 564.7181290337504 562.3417938017376 576.3596196997386 589.2590818909491 566.3063556133268 566.1997733003307 594.3086816720257 421.5640790078088 527.6350009457158 610.9735489473561 575.9362927664299 582.9211871660226 601.7592356982584 601.1242452982954 584.9883821907198 566.9889756545707 619.106568672485 569.720946256316 609.5907839644685 420.86953547239506 527.2023359182901 619.1436542462643 655.4875165500283 621.0669608280328 599.5391211146837 625.5767831576972 605.9066126100936 629.2275917102826 581.175730462743 635.6253903629507 662.4038864811968 444.72948413253175
25380 1.6812126779972452 4.1732229595676325 541.6081864482361 660.1520876851221 638.5886788961113 614.6933853927421 623.5197519522277 601.98741191763 605.7808415646903 580.4953136758572 605.4467156637575 627.43953585908 631.7275032833659 431.65135507579225 529.1493285417062 601.837053149234 561.1198501006269 608.8091410197518 640.0703231626916 590.11774503227 667.5206207185796 601.1527673257166 606.1606348771976 628.1430868167201 638.1653519628027 430.39044556729436 533.5048231511254 672.7941176470588 638.8914967024198 654.3537446898396 623.470304520522 611.6178092801653 617.2106687640241 606.5462043897666 599.9370893331468 591.8110527655047 600.2775914316778 438.5667029077702
25430 2.1166346665432885 4.2030316949931095 566.0387250104851 655.2127584669186 686.2819795889836 644.7450620119433 653.5714285714286 649.9794759526578 644.5152559624325 669.7531005971523 679.4006978176099 679.8630548937055 655.2526412494258 436.90514469453365 564.1951957631928 695.2926990731983 650.018506095445 682.3621956821316 660.9267340376665 688.7529204931873 703.3377603802599 700.4754737634265 679.6302250803861 659.4556729444191 682.1520440973819 437.56242731066595 582.3222579492675 708.4889824096842 693.8683784354682 715.7032014539355 678.8514280310194 653.0232070459948 625.0943660002797 648.7592618481756 675.2064586273103 641.9752943625807 665.0466122279025 450.6990074094785
25481 1.6812126779972452 4.83348644924208 559.6428072137566 623.6440021592697 651.530826226758 631.5055121727146 591.1760623655416 620.9755763836628 587.3661199657636 612.4204693165491 654.6221864951767 626.100534363506 603.6567011014571 436.4848415250344 559.6570203644159 644.8872233780972 604.7225242314186 625.831419384474 640.0703231626917 652.3468042286427 605.6934153502027 652.1003674781809 594.8473801005392 693.4095167595826 663.3533044946679 427.96401450366005 550.5662473992812 678.6350955173066 671.4961225647817 664.5734821259693 653.1511254019292 658.648813575234 714.6372151544807 648.1196700685026 712.0788480357891 653.4496015657766 636.6837076962223 451.9015013069929
25531 1.0507579237482783 4.623334864492418 534.4855305466236 592.1020900321543 589.7036208583811 568.7397349001826 565.3531194337135 575.1848874598069 595.8326586319369 588.2142857142856 591.1370322227547 589.2710911656526 570.9818557648139 431.3701450415231 535.6841729188997 611.8325627244349 628.5055221585349 592.207165824529 608.7441300978513 604.29919729811 607.1079869505011 575.5129658331211 589.2590818909488 582.5401929260448 582.0745332994054 431.3701450415231 532.1972132904608 606.8127009646303 604.0003782863629 597.0145750698241 604.769560557342 597.5104028749763 627.652733118971 575.3244771985824 595.4093316986282 596.7391304347825 585.8844756991834 437.4807772962393
25581 1.904971199888959 4.2030316949931095 515.6230196915999 591.6694250047285 602.9218509716202 551.2276067983462 577.7067064768028 553.7494258153421 557.5321543408362 582.1646028596838 568.0397335783186 576.0589962253599 583.8011024345428 426.18741387230125 535.902107895677 599.2410629846794 540.8001573018112 591.3877258321958 562.6014943672071 560.2731962340094 597.0777378475506 570.2213791667632 561.0898269138676 579.9578986328621 560.2731962340098 427.02802021130003 534.1586280814579 621.550553769203 589.7224323813126 596.7998216255544 596.6450728201248 606.1637034234916 611.0233468474765 582.4549140220886 566.465119530267 589.7036208583811 568.8102893890675 443.6806158612434
25631 1.4606280358486645 4.2030316949931095 541.5210401230253 624.1193020616606 607.4741492979249 606.9177767570053 581.6995865870463 590.9283710747762 609.8024474311223 619.0976260518572 620.1573265962335 645.7852367623585 605.9925050313448 432.76322090716275 523.2618792425866 607.1079869505011 632.129875576681 575.8153422140563 589.2710911656529 575.5129658331213 597.0145750698242 597.6711070280202 609.5579910330151 589.2710911656529 597.1026394318627 431.2310519062929 534.3765630582351 601.837053149234 608.3270285606204 591.8355934572907 633.6379326650275 597.0145750698242 598.8711030336923 592.0487907171815 599.9370893331469 583.132850632677 650.0384454075213 444.3030896127498
25681 2.1015158474965565 4.7992064035027715 541.8229398925058 588.639190743305 603.6642068981471 593.0477721635281 586.5330730362883 608.5989894350022 648.9601887621734 606.3692960251764 607.1279283417546 608.6781769886761 580.8045524994794 431.8615066605419 524.8226782674484 599.1621095125214 593.3279742765272 594.3086816720256 625.8888708968519 603.0292164981844 624.9325228248879 587.3736793752873 605.6568672485074 572.1263503666519 566.3585209003215 431.02090032154325 531.9792783136835 591.2367599773028 591.02042746359 593.1147770166364 592.347266881029 586.9211631891473 592.0487907171815 600.2775914316777 631.8154479631728 678.8200754928002 590.130015378163 450.0594156298056
25731 2.1015158474965565 4.413183279742762 552.3458586617222 644.2382258369585 637.8862015937368 589.4751952227836 625.6212677997244 613.4324758842442 602.6058895648754 599.3523197060177 631.505512172715 609.3177687683489 589.0594276989982 430.18029398254475 535.4662379421222 621.0906468696803 598.4447085139103 619.750630363876 620.3856207638394 615.5173610307894 613.1210833900533 625.0422170302343 644.3247588424439 647.9018714289018 622.5022554303825 435.8543867707855 546.798856734548 622.6049744656705 601.4043881218082 600.4506301781397 639.3626721696983 611.5720162663137 631.4902837970083 616.3532783447504 626.5867468195163 613.5505902785927 616.5571384983688 448.14064029078713
25781 1.4816442665803 4.203031694993107 526.5533383771515 580.4201342916589 592.9015797567453 599.9827744602663 602.1825626315667 581.6995865870464 594.7743412986651 577.9913799001162 578.5473128158014 625.0422170302344 568.460036747818 431.7934719748317 534.8124330117898 569.1708435785889 617.6339956973328 583.1328506326773 583.5561775659856 642.1501467915559 606.2489731734222 571.7030234333432 602.1825626315667 605.357514631382 594.7743412986651 431.861506660542 555.0213959335639 578.5441762249844 594.0490826555701 575.1097237543127 625.8499621713638 600.0211232896002 616.9866453869083 587.9980427792534 581.1228201938648 587.7801769662261 574.4546484998496 445.1558786523136
25832 2.521819016995863 4.381884107545999 553.6343793273406 593.6164176281444 601.124245298295 601.2436839687646 604.3959577400093 617.2196757200524 613.4007263642462 612.2118081685708 608.8732298009166 641.5519674292718 619.9471750114836 431.3025928713142 543.643606960469 629.5276149044827 634.7787364963336 609.019292604502 609.5907839644685 586.9427930324555 605.2670208304206 588.2127738323809 611.5858247246356 619.9471750114836 604.3959577400093 436.4848415250346 605.5502231607237 659.689174705252 638.8299129941366 629.1451139382076 631.6909400416115 576.8277513084704 610.6491012977399 590.1177450322702 588.8508318188171 596.1555612927452 605.1458511647273 451.33859918915135
25882 1.6933077332346353 4.2639451978191 533.2328021217171 596.4880314397999 611.8325627244349 584.4028314326031 603.664206898147 571.7030234333433 613.368516706277 588.4244372990353 578.2645908996275 579.7462351662077 588.8508318188173 432.2167989081403 546.5809217577706 603.2440157199001 609.0407679489286 573.1846676999236 571.5818537676499 584.1911679659487 568.667120426221 577.4179370330102 579.5980707395497 561.7548405005898 575.632601705578 427.77186610839937 542.5361136439988 601.2826009289032 601.282600928903 591.8604924073509 628.5244730260807 600.6653836224094 609.6850282817377 615.4833712770202 605.8194662848828 607.245365992056 570.942261987977 460.1392566672971
25933 2.7516250665062767 4.021605866432256 547.4065294435185 607.245365992056 612.9063299457836 619.9622938305307 611.3309600367477 595.5695911805238 609.317768768349 632.8737652964445 619.7370234267339 641.510555011883 619.9622938305304 431.71991516727087 551.5934262236512 614.5766345123259 623.6019851810429 623.6019851810428 596.9523276946736 622.1096043618062 625.3620297134273 609.1674570311595 628.9836931557188 659.3316986282356 628.8521594300122 440.68333757431344 568.5923544122899 674.0728831725617 656.7855116323055 672.7941176470589 653.1511254019292 646.8373741403996 627.0131413392983 638.2472363696107 663.3533044946677 656.2865256882671 634.4750454354815 458.06909662731476
25983 1.8779503318054276 3.57257694074414 556.871242835174 707.6236523548325 636.6070180343912 649.9794759526577 642.6763357734143 616.17636998016 644.3035924957782 662.1846836646891 629.322022302798 640.2819866293459 649.9988516306843 443.6299954065228 562.0318706260639 653.5405239266124 669.5429490124022 645.1502463623955 623.7722362303083 645.3619098290502 685.0634872204097 644.9552135966926 617.845659163987 682.1913530269031 693.7983170281177 441.1081763895271 574.4765987852804 640.1279080764139 648.125894806018 621.6832098420243 642.7238982409685 663.3533044946678 643.8308259206234 657.5003495037047 685.1546415600642 668.1602124982523 678.804737560434 458.58730602544387
26033 1.6933077332346353 2.9421221864951788 558.5737085455443 621.5233118971062 633.307907151407 594.3510143653566 596.2559855652457 609.8024474311226 635.5410317349364 619.7370234267339 593.7160239653936 619.9776317628966 579.5345716995535 438.7783663744245 534.1586280814577 618.4946567051256 625.3620297134273 631.3921210298641 601.2162728924926 604.627429050748 628.1538244889337 600.3634838529289 633.4952452623656 619.538966897222 589.4904235984901 440.8950010409678 574.4880690472162 623.7299035369774 634.1907824222938 623.470304520522 617.1869750923838 607.5374938390406 627.939071044664 680.3389114464759 594.2227802943178 631.8046330415189 598.8711030336921 449.2642054122562
26083 2.1166346665432942 3.9928801102434592 531.3000211232896 592.1020900321543 591.0014786302719 574.8779754331582 584.4315571887921 579.6606690839433 596.5259331748916 599.562471290767 580.4386770785484 602.7086537117293 612.3424090309745 438.5667029077702 555.7341907824223 639.0462455078494 611.4497413672585 604.5108607647644 602.8175530315298 636.0487172962594 650.0384454075213 648.1135348955564 587.5838309600367 584.4028314326031 611.2840916977028 432.7021129995409 527.8385137549122 613.7048946052163 599.6737280121051 637.8177294810712 610.2740211840363 591.6223961973997 608.2517824688942 601.6426674122745 623.1755906612609 657.5750463538855 612.0893331469314 451.5517964490423
26133 1.6933077332346353 2.731970601745523 526.360691905086 569.6035086060148 596.2559855652455 574.4546484998496 539.4591180523656 542.1910886541111 542.0701381017373 553.9595774000918 539.0388148828663 570.5158674681951 551.1716671678734 425.55695911805225 525.2232940335834 567.4401834688858 576.5712831663928 536.3552245020707 558.3636236544107 544.2926045016077 551.0573379961039 547.3617247680954 566.3063556133268 555.1656647560463 540.8001573018113 432.00513544148595 530.0211162835342 579.0532332976063 574.3628239076982 563.0835308752083 571.9831662568564 561.561582552775 606.3330071298756 575.7539840871218 550.6278311075645 571.1554592478681 589.482754632307 445.39864341540124
26184 1.8913642627468958 4.233269333086577 537.9573778956508 614.1680064308681 628.3685779332034 638.8608176389525 660.2962792834178 624.1502067064766 640.0181741926465 655.6729444189253 612.381717960496 663.8962673004332 623.309600367478 443.19627830608187 563.5798499464095 613.1210833900532 625.5207605200615 640.705313562655 651.2884868953714 644.4953166503564 674.5561302949811 666.3165930278284 643.0936580693717 655.6729444189253 655.2526412494257 440.26001064100484 560.3205835772904 615.8842443729903 640.5605731038396 650.9176895815241 623.076098606645 625.7339577799523 639.3785824129735 642.150146791556 656.7917370283836 655.8570187997277 610.3837550678036 460.50608136446243
26234 0.8466538666173177 3.386615466469265 573.8212030886943 625.4733833511968 620.6172235425695 617.2152044097381 621.6283876894811 630.1566668947119 621.655601563765 596.4101975195221 621.8102209755762 656.1567466284206 612.7657359642831 440.89500104096777 554.2439001324003 652.2425288443351 656.6475604641407 647.6902079622474 621.0206111638024 615.9406879640981 667.4537047902926 618.0573226306412 641.3826366559484 600.277591431678 563.8367018833255 439.4269637115295 561.8575130776984 650.9994241013582 674.092112729336 623.4292487149997 638.3315469810644 643.6425276107926 629.5715084579897 647.4800782888298 614.6707071641724 620.8522073837632 657.9267440234865 451.5517964490423
26284 1.6933077332346296 3.7827285254937957 539.1006241724986 590.3714299224513 588.2096838547656 567.4697541002568 579.1112447662448 566.0976944653484 576.2721934852509 572.0326136885622 594.9391364262746 581.9818339709436 573.3963311665781 438.9900298410788 535.0303679885675 585.395782107055 578.7605323068979 570.221379166763 581.6021249825247 567.7443030896127 578.5457788626281 610.4374378310855 584.4315571887921 576.0589962253599 556.2515903675771 434.96842397464656 549.1229543600326 583.1939978563772 612.8700113485908 581.1228201938649 582.10432297249 567.5933532048724 578.4041660841604 576.398244419931 578.8305606039423 572.7474358673458 551.8066575678364 447.76093130236814
26335 1.481644266580306 3.7827285254938015 597.6588354026334 647.6995460563647 657.0739549839227 605.8670188332567 655.4046658000956 584.4598754874464 637.033412554173 600.823380799265 632.3461185117137 630.6374947574444 646.216123105191 449.51423977951305 571.1178362020049 645.7636069190507 589.7036208583811 637.1070346295313 640.1217271474505 634.9903999629877 695.3716525453564 604.3959577400092 654.5700212081825 677.5287092328896 661.5571887919153 446.3619660082682 595.1804215791354 679.0677605447324 707.6125988687304 683.9897199990612 657.4345091734443 613.7949112260591 628.079127638753 668.2215642277174 646.4202271623216 676.2617083741086 662.1876435461647 462.63805396337193
26385 2.13197259890955 4.233269333086591 552.2969075089843 656.8560200071455 587.9949304104958 574.2429850331953 569.1630618334917 563.1764383936516 608.891374248567 575.8153422140559 565.5179145613229 588.2112400391444 567.8930810335654 440.2523416748217 572.1768968661517 620.8743143559675 592.6577066321219 604.627429050748 587.9980427792534 581.6021249825249 622.6049744656706 585.439675660562 586.7432246210383 598.732602623982 594.3510143653566 439.21681212677987 571.1698861301163 634.3127609540721 610.0576886703234 684.8487337761402 638.1136120042872 609.470274837468 624.7177693806183 607.1079869505011 589.7036208583811 590.3572182974629 607.1857961694394 450.98223296641396
26435 0.4233269333086647 2.9421221864951788 549.9172498581427 623.6866370342349 619.9931936066844 627.5821786300862 601.8741387230132 589.265043638034 621.0206111638021 624.195563163617 641.8029398254478 603.3482454914023 591.1960016776177 445.55159730736307 560.0928903179707 619.5891389782065 669.4393960575982 645.9969002290128 598.6579057738011 623.8151824409339 618.7109892188387 597.9492932984801 602.9248966467616 599.7238920732559 610.8607647643942 441.74165490758514 559.4423381484859 646.8277583145367 633.6379326650275 640.1279080764139 636.9474972404856 604.8406263106389 592.5047527401601 617.2013988311779 599.7238920732559 595.2965475156665 596.0995386551097 454.2035346304598
26485 1.4816442665803 3.1749519998149354 579.3384717230944 651.6255805644873 659.5078273523129 619.5512372431147 614.6933853927425 648.7379421221863 639.5917796728645 614.2473802308634 603.452543431493 630.4242974975534 634.9014399552636 453.1714821069189 559.8814608628882 626.4989597125024 618.060412608257 637.53036156284 642.3633440514469 653.8284484952233 686.9962682188373 641.9752943625807 662.0833236947423 634.8111812612949 659.2059275828323 449.1498762404866 561.198829006095 638.0453040264913 632.6652375848519 681.0147531681484 629.4824110956472 677.976623559509 669.3864857887203 627.5095641561245 611.832562724435 644.4953166503567 649.3835156954826 463.22317928978805
26535 0.42332693330866494 3.809942399777926 554.460232646113 602.1543408360128 632.556270096463 601.9708991649128 600.192926045016 571.1055620168296 612.7657359642833 589.265043638034 588.2112400391443 561.987977072557 619.115639963913 448.091558907215 565.1053947838514 692.2640438812181 658.5663358031594 671.819843160841 693.1978532929284 695.0230672445127 649.4144154716361 637.742025029494 598.9320165365182 620.6172235425695 591.1760623655415 441.9533183742395 561.8575130776984 736.4087920525989 681.2647374062165 663.5881427934378 636.8060021436228 693.6536249911986 692.5798577698502 720.283052080644 641.936949531665 700.5257352078297 709.3072836572068 455.38934712707953
26585 1.2791835593457301 4.021605866432259 562.2482031397768 628.088603072526 624.073509047809 615.5004893051865 621.4439380971106 602.822056509544 612.7289249266042 621.8672650304193 657.4267274283466 622.1407280493816 606.9725989095484 451.5517964490424 565.8096175073189 618.9273217325515 592.0752458516206 638.8914967024199 637.6730043338459 646.6226206961297 670.4602530100688 617.4223322306784 632.135966926964 621.4700125821334 607.6858127645793 449.36153970714105 582.4517080482558 645.0712674569276 620.4803954504008 618.4899194967963 605.5502231607237 622.1723094382447 614.6006714582941 617.8456591639871 582.0285195023067 623.2144952707301 589.2834510761143 452.05600018776255
26636 1.2791835593457301 3.7827285254937957 565.2768583317571 629.3962129331904 602.9218509716202 640.4936500960002 618.0573226306415 593.0477721635277 662.1906892213057 596.4676490318998 641.9752943625806 604.7225242314187 613.3685167062771 447.6682319739064 568.0052310793302 637.4598070739551 635.7542289948275 653.4496015657766 658.9927303229414 640.0181741926465 675.1848287840027 582.2861967660597 590.5410719655787 639.8049769327555 663.4698727806515 446.18658770732605 572.3964582233527 671.6755984280101 673.6370132190068 720.283052080644 730.7359771346906 715.0636096742625 638.6767432581502 693.0093646583895 675.6221165944359 715.0636096742625 635.7542289948274 481.1235104974466
26686 0.8466538666173123 3.386615466469259 580.6933133053253 676.6881028938907 629.2275917102824 631.7034810568991 612.5918695452457 630.4547542489663 649.1856563679574 623.309600367478 658.4850447616183 626.7999440794072 661.9774919614147 451.4781743736843 559.6570203644159 719.8535451921045 663.0434782608695 636.6070180343911 642.8219482291979 693.9570809450579 672.1782805642265 655.5815741646861 599.562471290767 621.0436180623515 650.8651599620624 446.5721175930178 574.8116331525652 627.5063588808371 638.7674169346194 671.0634575373557 730.5180421579136 668.5274720116413 667.6684582345623 677.1176097824301 684.363204249965 718.779777970756 689.3879108931503 468.1625085079917
26736 1.9049711998889658 3.1749519998149416 573.9301588802724 641.2095706449784 643.5892282958199 635.1146372151545 643.063849333946 610.0700505282501 605.569178098036 620.3674781809832 619.9471750114836 632.2387748964815 620.8089476971477 445.94166283876893 554.6445158985352 674.524777756762 649.6291689159058 626.5867468195163 685.4291905494198 603.4525434314927 645.9783603633206 637.9536884961484 674.5714682273473 657.2871522438138 640.7053135626546 448.0915589072151 553.0304861833038 622.6760090224121 603.6798856734548 615.6981247212899 650.1000357270455 602.598164620837 661.4406083507405 615.4833712770204 634.4750454354817 678.1804837131274 611.4957551643575 463.4379327340578
26786 1.90497119988896 4.021605866432253 551.6479099678456 646.1772061450517 602.9218509716203 584.4028314326031 601.9708991649125 584.2512143394675 583.76784103264 563.871475167133 576.3596196997385 603.2408799648384 584.1604921012163 443.4349626408197 546.1450518042157 606.7309753483387 611.6178092801651 601.2162728924926 578.6879178329361 594.820355095764 602.3834111765672 604.29919729811 593.0477721635281 551.594994101182 604.4142317908569 437.50838557449856 557.2335178782971 603.5741709459135 593.436941764916 626.8653038233153 606.2951053947838 586.9211631891474 569.3113807590302 581.3375736381345 596.0995386551095 606.1198098699846 593.1147770166364 453.25737452817003
26836 1.9049711998889658 3.1749519998149416 557.0418006430868 598.8853161843515 614.6243574999413 596.2559855652455 612.0893331469313 596.4101975195225 561.7548405005898 589.0594276989985 578.0529274329731 574.0313215665409 570.221379166763 443.45030057318604 548.1064665952126 600.1063930395309 599.8063698453307 596.7998216255544 579.2569551237243 592.0487907171815 598.8083979572535 588.0011103657266 569.1630618334916 558.7915519674295 574.2429850331953 439.2016933077332 539.681816000384 620.919518164803 570.3358342265093 621.523311897106 616.7559842801002 620.207947050954 595.2965475156665 566.9490928720633 615.7136865650775 593.1490130729692 582.0285195023067 460.13925666729716
26886 2.311667432246212 4.021605866432253 590.8040949498771 686.713111825652 679.2651442251273 687.9875576681112 670.1734037666512 695.1814423518603 653.6167850285688 646.6318906289758 710.1309306252746 667.5206207185796 665.6816026278655 458.46306877327714 560.9792676488939 725.7955835067146 634.8111812612954 654.3023906053403 691.6119110862574 689.2667412274569 700.9173444297332 629.3583111980986 638.5886788961113 657.5003495037046 674.359804760693 456.7697610400425 583.8136487978115 664.7016791711326 654.4587352625938 660.0304993379989 706.3288861160437 720.4978055249137 641.723752271774 672.3930340084962 671.1449741367259 645.319888405523 653.4947309127608 465.8002206210247
26937 1.6812126779972392 3.386615466469259 547.9702572347267 628.5244730260807 607.3227403947708 640.7053135626545 644.7269194290868 626.100534363506 623.6019851810428 583.5909508497931 624.1502067064768 613.8240532975548 614.2213057458408 450.91220466936943 560.1010222200894 643.7799214005001 609.8997817260074 614.4590436975178 596.0995386551097 611.0233468474764 636.8829203707206 605.0538235705299 650.4418330287538 616.3532783447503 634.9014399552635 448.091558907215 581.8863879957125 651.4385468157604 639.3626721696982 643.8055608095327 669.4425781062533 610.1145351702771 620.6172235425694 661.4406083507405 632.4488933743281 653.4947309127608 622.9623934013699 470.73954983922823
26987 0.8466538666173177 2.9632885331606063 549.0519198032912 636.0175903158691 609.0407679489286 593.0810335654305 607.548231511254 598.0914101975195 592.2619879770725 618.0558107487367 585.037821832566 648.317638952687 590.130015378163 445.33993384070874 540.5600614291886 600.7553905806695 585.4178890792593 608.2517824688941 595.8863413952187 595.033552355655 615.8986665405712 588.6361007656897 598.1609567651345 586.5056619600168 590.752735432233 443.2371033132951 555.2706723616644 584.0332101550127 645.5103901713298 619.5763192736902 611.9614147909969 609.2555213931983 586.0792674402347 590.7696071578359 574.6802168657732 583.270354636562 604.8406263106389 465.54756951011916
27037 1.0583173332716471 2.1166346665432956 546.2395971250236 613.0510896748839 606.6784800619615 639.3785824129735 646.2161231051905 574.7645842903077 612.9773994309375 588.6361007656897 621.8672650304193 613.8240532975548 597.1655249545645 449.20662659024174 557.4662859336759 622.1723094382447 634.5964278170253 596.5850681812848 599.510694813365 600.3634838529288 628.6622848496312 609.7441632881307 621.6283876894811 624.6679714804977 611.9190820976659 454.44146290684483 568.0052310793301 642.8756538849162 626.1271882815289 616.5476640817097 651.4385468157604 613.1210833900532 629.0128382660126 623.6440021592696 653.6627988256674 626.6505503790456 620.1908290227877 468.6075772403187
27087 1.70557807912764 3.197958898364325 556.4072252695291 614.140764558771 577.901518529819 596.7391304347825 591.1760623655415 578.7574644005512 594.2227802943179 574.2429850331953 562.8407661121207 622.96239340137 593.3279742765274 456.2421361666433 557.0123056838237 587.7706323687031 595.9408078484756 627.7243176003943 569.0234866489584 595.4599468754368 609.5641300464453 596.5850681812848 607.8974762312337 591.8355934572905 608.891374248567 441.95791975394934 566.08200565723 612.5365664966275 591.059173585449 577.7456234369417 639.1431108124971 603.8866852864553 583.9146149693713 622.3554814936512 608.1817541718498 627.364289767354 594.8203550957641 463.8674396225972
27137 2.1166346665432942 3.7827285254938015 596.4287403064119 648.3485435975033 642.9718121435444 710.1309306252746 647.4770326136888 627.9329352319709 704.627680492262 622.2588424437301 674.3764354616443 668.8565546276805 632.4504383631357 466.2946170394874 572.7331189710611 672.5473383351198 675.4089193345449 675.4089193345449 636.1806235146091 638.0993988536278 614.4096040556716 694.2561706261998 664.0790078089112 653.4496015657766 609.1674570311595 459.73304957320306 603.7937323031147 675.8163629867809 660.9967845659164 662.9438824606287 653.3690603787068 658.1399412833775 660.2719138822871 600.0211232896002 634.6882426953725 638.8914967024198 597.1655249545645 463.00842584551833
27188 1.4816442665803 3.809942399777924 547.5375922073008 593.8728117184709 647.6963879174782 643.6686020958151 599.0076106317517 624.1502067064768 651.9234772953341 646.4262746899401 640.7521819016995 600.5766811128198 633.4090591360267 454.86478984015343 569.1030378653359 624.8716225944233 643.2161330910108 600.1502865930378 641.5105550118831 698.434223402768 673.0372943413054 655.0984292951493 654.2517754285316 658.9083716949269 614.035716764209 449.36153970714093 569.7617219369392 659.253304751697 639.8570918185065 649.6291689159058 679.9571275455518 649.8252481476303 683.3454596662519 665.222479667108 670.5053823570529 664.5358590801062 662.0833236947419 475.6430868167202
27238 2.1166346665432942 3.1749519998149416 565.0605258180442 635.2804573061808 599.5916164010608 593.5411715364182 584.4028314326031 589.2650436380338 600.0659279650234 590.3158015617825 639.2236692960743 637.3186980961854 591.4091989375086 451.9015013069929 555.9521257591998 650.971775634155 616.342385054099 602.2822591919474 629.1451139382077 608.891374248567 623.2539720068092 625.3075632601706 599.0076106317517 613.1553194463861 636.2603807629138 446.22186495176845 563.8698837124965 645.9495128857321 610.4358699535546 617.4129941365613 616.7478523779814 612.4373463211653 658.0045532424249 610.9735489473561 596.370314737015 600.8801370666791 622.9623934013699 472.03754492150557
27288 1.918775339018595 3.1749519998149416 562.7081100392999 608.1106960469075 605.8194662848828 625.0943660002796 581.8628698327511 585.672812232529 590.9828044177268 623.1372458303453 642.0130914101978 618.2720536837691 601.6426674122745 444.91660690740014 568.4443537937325 577.7456234369417 656.2865256882671 594.6522871828573 577.5513770445966 590.1300153781629 590.5877624361642 589.9168181182721 564.7181290337503 602.0690619320565 596.6793124985542 446.8614567314413 567.1269856505255 629.2628497384461 631.5755627009644 591.2162320745416 608.6923901393354 618.2751660525265 602.8129180651067 607.1079869505012 584.0977870247777 615.2496689994326 583.9146149693713 464.5116999554064
27338 2.1166346665432942 3.624353418146235 588.6407698127483 721.9015982598827 653.0232070459947 597.5259663651715 636.1806235146091 608.1091396978879 704.4037466797147 623.560572763654 658.9083716949269 654.7287851251223 644.2821193904655 463.7040402628267 573.604858878171 665.0513509622307 645.1193465862416 641.5105550118831 636.3938207745001 663.5881427934377 660.4631643654246 614.4345030057317 681.5563626269402 676.8997663605448 664.9622535998881 459.65329232489864 583.1549647262083 690.9595911119643 623.1151317368144 617.6277241872097 631.1396927474096 599.6737280121051 620.225316814829 595.7260544042058 632.2341399300584 649.4302061660677 609.7441632881307 475.4988651409117
